family,trait,marker,MAF,p
UX2026,WDR,S5A_577951255,0.4777424483306836,1.742422270692993e-55
UX2026,WDR,S5A_578832139,0.4523052464228935,2.1259014146986335e-59
UX2026,WDR,S5A_580048103,0.4777424483306836,6.388087092829687e-56
UX2026,WDR,S5A_580276757,0.4777424483306836,3.691773053255386e-65
UX2026,WDR,S5A_580797168,0.4761526232114467,1.7579424371311082e-68
UX2026,WDR,S5A_581488651,0.4761526232114467,4.069271540589484e-80
UX2026,WDR,S5A_584456955,0.4650238473767886,8.734768812727707e-99
UX2026,WDR,S5A_585018041,0.46502384737678853,4.725126670016871e-124
UX2026,WDR,S5A_585200466,0.4626391096979332,1.4122451217150893e-84
UX2026,WDR,S5A_585223490,0.4626391096979332,7.55539203692772e-138
UX2026,WDR,S5A_607673146,0.47138314785373614,2.646065207221575e-10
UX2026,WDR,S5A_611568887,0.48251192368839424,4.53093335446282e-8
UX2026,WDR,S5A_614792640,0.4753577106518283,2.44441663125336e-8
UX2026,WDR,S5A_614892728,0.4713831478537361,3.458959765052243e-14
UX2026,WDR,S5A_616523867,0.4713831478537361,4.88868028745334e-8
UX2026,WDR,S5A_631264575,0.48171701112877585,9.939083069965655e-9
UX2026,WDR,S5B_571635082,0.49761526232114467,3.010725631074336e-6
UX2026,WDR,S5B_571811059,0.4976152623211447,9.920395551187683e-13
UX2026,WDR,S5B_572406272,0.49443561208267095,1.008732567361574e-12
UX2026,WDR,S5B_580976632,0.4841017488076311,6.970779879955352e-9
UX2026,WDR,S5B_584273830,0.46899841017488075,1.5411464730422566e-7
UX2026,WDR,S5B_586711100,0.45468998410174877,3.646228476796929e-10
UX2026,WDR,S5B_586805570,0.44992050874403816,2.1424356605198727e-7
UX2026,WDR,S5B_587120662,0.45548489666136727,1.5132817477306515e-11
UX2026,WDR,S5B_587934516,0.4507154213036566,1.894920428526566e-6
UX2026,WDR,S5B_589896374,0.47138314785373614,3.9766974835873057e-10
UX2026,WDR,S5B_590389934,0.4642289348171701,3.0805630451722265e-10
UX2026,WDR,S5B_590463161,0.4642289348171701,7.471655472113397e-11
UX2026,WDR,S5B_673038055,0.3728139904610493,1.744394606995632e-6
UX2026,WDR,S6A_49870909,0.47297297297297297,2.089403310884872e-6
UX2026,WDR,S7D_5129941,0.4912559618441971,3.4229723579970285e-10
UX2026,WDR,S7D_5926276,0.3783783783783784,4.232503189811865e-9
UX2026,WDR,S7D_6136243,0.48807631160572335,1.252838055085281e-7
UX2026,WDR,S7D_6477428,0.3624801271860095,5.018471627949891e-8
UX2026,WDR,S7D_6478060,0.4682034976152623,8.758436022029787e-7
UX2026,WDR,S7D_8088631,0.48807631160572335,5.579471607229427e-10
UX2029,WDR,S1D_96921225,0.36217948717948717,2.916738675525868e-7
UX2029,WDR,S2D_40036763,0.4807692307692307,9.45712550369278e-11
UX2029,WDR,S2D_62615629,0.4855769230769231,8.270675257047753e-7
UX2029,WDR,S2D_63526400,0.49198717948717946,5.080749589273046e-7
UX2029,WDR,S2D_66455526,0.44551282051282054,2.0238408928102928e-7
UX2029,WDR,S2D_69503850,0.5,2.0031117908963217e-7
UX2029,WDR,S2D_69798438,0.4551282051282051,1.1855418182184824e-6
UX2029,WDR,S2D_70671788,0.46314102564102566,8.882104982601358e-8
UX2029,WDR,S2D_572734692,0.38301282051282054,3.16988899490873e-6
UX2029,WDR,S3B_24551625,0.4983974358974359,3.1984619578353273e-6
UX2029,WDR,S5A_477453719,0.4519230769230769,1.2176509005434973e-10
UX2029,WDR,S5A_478834625,0.4519230769230769,7.72869413990238e-8
UX2029,WDR,S5A_478850467,0.4519230769230769,3.932879111082874e-9
UX2029,WDR,S5A_505181846,0.4855769230769231,7.359918453120821e-7
UX2029,WDR,S5A_505589280,0.4855769230769231,4.040970517234478e-12
UX2029,WDR,S5A_505597998,0.4855769230769231,2.933595508727298e-10
UX2029,WDR,S5A_506400326,0.4855769230769231,1.6843286373802683e-11
UX2029,WDR,S5A_509471467,0.4855769230769231,6.085392798946947e-9
UX2029,WDR,S5A_529809841,0.4967948717948718,4.025148923352676e-9
UX2029,WDR,S5A_534569497,0.4967948717948718,2.9250818545589643e-9
UX2029,WDR,S5A_538581631,0.4935897435897436,8.746626775645262e-10
UX2029,WDR,S5A_539080728,0.4935897435897436,2.7154021231122533e-10
UX2029,WDR,S5A_539944837,0.47435897435897434,8.778465313358538e-11
UX2029,WDR,S5A_546519113,0.4967948717948718,4.003049585335335e-8
UX2029,WDR,S5A_546554000,0.4967948717948718,4.741261710792758e-9
UX2029,WDR,S5A_561660493,0.4823717948717948,1.0002714162716028e-18
UX2029,WDR,S5A_564645435,0.49198717948717946,2.8247160923831805e-15
UX2029,WDR,S5A_564704040,0.49198717948717946,1.4620162194453335e-16
UX2029,WDR,S5A_565404931,0.4935897435897436,2.046000424681625e-6
UX2029,WDR,S5A_567374563,0.27403846153846156,3.349476135827344e-10
UX2029,WDR,S5A_568234305,0.46314102564102566,8.850177163631347e-30
UX2029,WDR,S5A_568269383,0.46314102564102566,1.1024045106079415e-15
UX2029,WDR,S5A_568284128,0.49038461538461536,5.6341916102172434e-27
UX2029,WDR,S5A_568550509,0.4471153846153846,1.0344389507072304e-18
UX2029,WDR,S5A_570192258,0.4983974358974359,6.653479377679903e-31
UX2029,WDR,S5A_570788577,0.5,2.2231078394588464e-18
UX2029,WDR,S5A_572832639,0.4967948717948718,1.790266031450391e-31
UX2029,WDR,S5A_573040321,0.4967948717948718,4.322703215158461e-31
UX2029,WDR,S5A_577827993,0.2948717948717948,4.6550711980561165e-56
UX2029,WDR,S5A_577951255,0.45833333333333337,1.742422270692993e-55
UX2029,WDR,S5A_578110962,0.4583333333333333,1.9541769180242376e-9
UX2029,WDR,S5A_578449873,0.4583333333333333,1.9541769180242376e-9
UX2029,WDR,S5A_580048103,0.45833333333333337,6.388087092829687e-56
UX2029,WDR,S5A_580276757,0.45993589743589747,3.691773053255386e-65
UX2029,WDR,S5A_581488651,0.45833333333333337,4.069271540589484e-80
UX2029,WDR,S5A_596599151,0.4935897435897436,2.245462881576363e-48
UX2029,WDR,S5A_597279906,0.4935897435897436,1.2636444416079559e-13
UX2029,WDR,S5A_598862449,0.4935897435897436,7.240066396349445e-8
UX2029,WDR,S5B_548255732,0.47435897435897434,9.39121237365913e-8
UX2029,WDR,S5B_550320602,0.4855769230769231,2.636353660266647e-6
UX2029,WDR,S5B_563463598,0.49038461538461536,7.858303049639871e-12
UX2029,WDR,S5B_572145706,0.49198717948717946,6.685686232375673e-12
UX2029,WDR,S5B_572342910,0.49198717948717946,8.647040756731728e-7
UX2029,WDR,S5B_576906975,0.4967948717948718,6.93629829939296e-11
UX2029,WDR,S5B_580976632,0.48717948717948717,6.970779879955352e-9
UX2029,WDR,S5B_585398898,0.46314102564102566,4.1200733492459445e-22
UX2029,WDR,S5B_586711100,0.46314102564102566,3.646228476796929e-10
UX2029,WDR,S5B_599042236,0.45192307692307687,4.074629695091995e-11
UX2029,WDR,S5B_599124821,0.45192307692307687,3.790801078713441e-9
UX2029,WDR,S5B_599539385,0.45192307692307687,3.790801078713441e-9
UX2029,WDR,S5B_599556373,0.45192307692307687,3.790801078713441e-9
UX2029,WDR,S5B_603587380,0.45192307692307687,1.3627729623152734e-7
UX2029,WDR,S6A_49870909,0.4823717948717949,2.089403310884872e-6
UX2029,WDR,S7D_6136243,0.47275641025641024,1.252838055085281e-7
UX2029,WDR,S7D_6478060,0.4775641025641026,8.758436022029787e-7
UX2031,WDR,S2D_22166588,0.46875,2.1091193504282018e-6
UX2031,WDR,S2D_29712561,0.45833333333333337,8.062289917871703e-9
UX2031,WDR,S2D_57824943,0.4652777777777778,6.742806284674536e-7
UX2031,WDR,S2D_75763731,0.3368055555555556,1.2734680526224663e-7
UX2031,WDR,S2D_80041990,0.4826388888888889,2.7698061464323805e-6
UX2031,WDR,S4A_352495200,0.4479166666666667,3.1742918493066494e-6
UX2031,WDR,S5A_477453719,0.3993055555555556,1.2176509005434973e-10
UX2031,WDR,S5A_478834625,0.3506944444444444,7.72869413990238e-8
UX2031,WDR,S5A_478850467,0.3993055555555556,3.932879111082874e-9
UX2031,WDR,S5A_480782148,0.3923611111111111,1.3969291610445385e-9
UX2031,WDR,S5A_480788467,0.3923611111111111,3.4725565985017e-7
UX2031,WDR,S5A_481337152,0.3923611111111111,1.8565402454500366e-6
UX2031,WDR,S5A_505589280,0.4375,4.040970517234478e-12
UX2031,WDR,S5A_505597998,0.4375,2.933595508727298e-10
UX2031,WDR,S5A_547793471,0.4305555555555556,5.16204671811553e-10
UX2031,WDR,S5A_548606913,0.4305555555555556,6.853314365616221e-10
UX2031,WDR,S5A_548673956,0.4305555555555556,7.311861625796827e-14
UX2031,WDR,S5A_548675587,0.4305555555555556,2.8670389081494683e-10
UX2031,WDR,S5A_548759498,0.4305555555555556,3.139056929047209e-10
UX2031,WDR,S5A_549145243,0.4375,1.5237204895466655e-12
UX2031,WDR,S5A_549343753,0.4375,7.792690985822335e-10
UX2031,WDR,S5A_564704040,0.4513888888888889,1.4620162194453335e-16
UX2031,WDR,S5A_565398445,0.4513888888888889,2.5069192643485106e-28
UX2031,WDR,S5A_568234305,0.48263888888888884,8.850177163631347e-30
UX2031,WDR,S5A_568269383,0.48263888888888884,1.1024045106079415e-15
UX2031,WDR,S5A_568284128,0.48263888888888884,5.6341916102172434e-27
UX2031,WDR,S5A_568550509,0.45833333333333337,1.0344389507072304e-18
UX2031,WDR,S5A_570192258,0.4965277777777778,6.653479377679903e-31
UX2031,WDR,S5A_570788577,0.4965277777777778,2.2231078394588464e-18
UX2031,WDR,S5A_572832639,0.48263888888888884,1.790266031450391e-31
UX2031,WDR,S5A_573040321,0.4965277777777778,4.322703215158461e-31
UX2031,WDR,S5A_575821560,0.4722222222222222,6.749165742204937e-109
UX2031,WDR,S5A_577827993,0.4756944444444444,4.6550711980561165e-56
UX2031,WDR,S5A_577951255,0.4722222222222222,1.742422270692993e-55
UX2031,WDR,S5A_580048103,0.4756944444444444,6.388087092829687e-56
UX2031,WDR,S5A_580276757,0.4722222222222222,3.691773053255386e-65
UX2031,WDR,S5A_580797168,0.4722222222222222,1.7579424371311082e-68
UX2031,WDR,S5A_581488651,0.44791666666666663,4.069271540589484e-80
UX2031,WDR,S5A_584456955,0.46875,8.734768812727707e-99
UX2031,WDR,S5A_585018041,0.4756944444444444,4.725126670016871e-124
UX2031,WDR,S5A_585200466,0.4791666666666667,1.4122451217150893e-84
UX2031,WDR,S5A_585223490,0.4791666666666667,7.55539203692772e-138
UX2031,WDR,S5A_596599151,0.4722222222222222,2.245462881576363e-48
UX2031,WDR,S5A_597750832,0.4722222222222222,1.3813948961040201e-127
UX2031,WDR,S5A_598072246,0.45486111111111116,1.2690600466235044e-108
UX2031,WDR,S5A_602433104,0.4652777777777778,1.5665153060208905e-75
UX2031,WDR,S5A_608879339,0.46875,1.1632336334905873e-39
UX2031,WDR,S5A_616523867,0.5,4.88868028745334e-8
UX2031,WDR,S5A_626167369,0.4930555555555556,1.1416769490365584e-7
UX2031,WDR,S5A_631264575,0.4826388888888889,9.939083069965655e-9
UX2031,WDR,S5A_640307765,0.48958333333333337,1.216007812366189e-7
UX2031,WDR,S5B_548255732,0.4861111111111111,9.39121237365913e-8
UX2031,WDR,S5B_571635082,0.4930555555555556,3.010725631074336e-6
UX2031,WDR,S5B_571811059,0.4861111111111111,9.920395551187683e-13
UX2031,WDR,S5B_572406272,0.4965277777777778,1.008732567361574e-12
UX2031,WDR,S5B_576906975,0.4826388888888889,6.93629829939296e-11
UX2031,WDR,S5B_580976632,0.4965277777777778,6.970779879955352e-9
UX2031,WDR,S5B_584273830,0.4965277777777778,1.5411464730422566e-7
UX2031,WDR,S5B_586805570,0.4895833333333333,2.1424356605198727e-7
UX2031,WDR,S5B_587341356,0.4826388888888889,2.9437773937480956e-7
UX2031,WDR,S5B_587934516,0.4861111111111111,1.894920428526566e-6
UX2031,WDR,S5B_588509484,0.4791666666666667,1.0227846990558726e-8
UX2031,WDR,S5B_588509535,0.4791666666666667,3.2265572270542107e-10
UX2031,WDR,S5B_588528453,0.4791666666666667,1.4551353836044146e-8
UX2031,WDR,S5B_595231569,0.4756944444444444,1.8022898860657999e-6
UX2031,WDR,S5B_595650008,0.4722222222222222,1.901675516658679e-6
UX2031,WDR,S5B_596199027,0.4756944444444444,1.6271688222736251e-6
UX2031,WDR,S5B_622542497,0.4444444444444444,4.2079655463929113e-7
UX2031,WDR,S6A_49870909,0.4722222222222222,2.089403310884872e-6
UX2031,WDR,S7D_5046031,0.4861111111111111,8.818428456813675e-9
UX2031,WDR,S7D_5068391,0.4861111111111111,3.973139824547348e-10
UX2031,WDR,S7D_5129941,0.4861111111111111,3.4229723579970285e-10
UX2031,WDR,S7D_5926276,0.4826388888888889,4.232503189811865e-9
UX2031,WDR,S7D_6136243,0.4826388888888889,1.252838055085281e-7
UX2031,WDR,S7D_6477428,0.4826388888888889,5.018471627949891e-8
UX2031,WDR,S7D_6478060,0.4826388888888889,8.758436022029787e-7
UX2031,WDR,S7D_8088631,0.4618055555555556,5.579471607229427e-10
UX1989,Powdery_mildew,S1A_3613321,0.4444444444444444,9.40916779925468e-10
UX1989,Powdery_mildew,S1A_3681123,0.4444444444444444,6.737375579580035e-9
UX1989,Powdery_mildew,S1A_3702037,0.4444444444444444,2.127007225111722e-8
UX1989,Powdery_mildew,S1A_6721112,0.4479166666666667,5.313999182815884e-16
UX1989,Powdery_mildew,S1A_6812534,0.4513888888888889,1.673324492397601e-7
UX1989,Powdery_mildew,S1A_8574966,0.4756944444444444,9.66435856829284e-8
UX1989,Powdery_mildew,S1A_9236441,0.4166666666666667,5.21032713102218e-12
UX1989,Powdery_mildew,S1A_9236464,0.41666666666666663,1.4316215274946307e-22
UX1989,Powdery_mildew,S1A_9971970,0.4166666666666667,3.1344803254612824e-8
UX1989,Powdery_mildew,S1A_10605061,0.4201388888888889,2.677811913080624e-8
UX1989,Powdery_mildew,S1A_13456724,0.38888888888888884,2.5323559003053416e-40
UX1989,Powdery_mildew,S1A_13666694,0.38888888888888884,4.632923239267023e-16
UX1989,Powdery_mildew,S1A_13767805,0.3888888888888889,7.322997924007731e-13
UX1989,Powdery_mildew,S1A_13861936,0.38888888888888884,4.287001360340445e-8
UX1989,Powdery_mildew,S1A_13940761,0.38888888888888884,3.9374111286435015e-8
UX1989,Powdery_mildew,S1A_15191232,0.3923611111111111,9.402991110819769e-12
UX1989,Powdery_mildew,S1A_15955019,0.3993055555555556,6.172569640266811e-30
UX1989,Powdery_mildew,S1A_15955034,0.3993055555555556,1.7916112374834614e-36
UX1989,Powdery_mildew,S1A_15955039,0.3993055555555556,9.791891731381052e-36
UX1989,Powdery_mildew,S1A_15978850,0.3993055555555556,8.303233479970862e-50
UX1989,Powdery_mildew,S1A_15978865,0.3993055555555556,8.303233479970862e-50
UX1989,Powdery_mildew,S1A_15978870,0.3055555555555556,3.921992365259425e-22
UX1989,Powdery_mildew,S1A_20907484,0.4097222222222222,3.2534368487303655e-23
UX1989,Powdery_mildew,S1A_32533905,0.4652777777777778,2.9565171335566447e-7
UX1989,Powdery_mildew,S1A_41393391,0.4444444444444444,3.96870008886303e-10
UX1989,Powdery_mildew,S1A_45588946,0.44791666666666663,1.5502651629011605e-21
UX1989,Powdery_mildew,S1A_45834648,0.44791666666666663,3.806064826382245e-30
UX1989,Powdery_mildew,S1A_48757494,0.4305555555555556,1.0437826353834907e-24
UX1989,Powdery_mildew,S1A_48793364,0.4305555555555556,2.4602360102341924e-25
UX1989,Powdery_mildew,S1A_48994281,0.41666666666666663,7.157038194628326e-22
UX1989,Powdery_mildew,S1A_180001065,0.4444444444444444,6.427681890370106e-38
UX1989,Powdery_mildew,S1A_192592225,0.4444444444444444,9.658459880303569e-20
UX1989,Powdery_mildew,S1A_237613227,0.3611111111111111,5.42424038641799e-27
UX1989,Powdery_mildew,S1A_255875099,0.4548611111111111,1.7509406467853192e-10
UX1989,Powdery_mildew,S1A_294735020,0.4444444444444444,2.7713967892798158e-19
UX1989,Powdery_mildew,S1A_294736741,0.4444444444444444,1.844140346639531e-50
UX1989,Powdery_mildew,S1A_298628845,0.3784722222222222,4.57677129192173e-22
UX1989,Powdery_mildew,S1A_307408817,0.4513888888888889,2.807461662498721e-48
UX1989,Powdery_mildew,S1A_497489735,0.4236111111111111,1.7425869636831989e-9
UX1989,Powdery_mildew,S1A_497779817,0.41666666666666663,3.9214918465152753e-11
UX1989,Powdery_mildew,S1A_497918920,0.4166666666666667,3.953507070971295e-9
UX1989,Powdery_mildew,S1A_498427041,0.4131944444444444,1.4652776775315716e-7
UX1989,Powdery_mildew,S1A_508184636,0.41666666666666663,4.457626562394695e-10
UX1989,Powdery_mildew,S1A_509772993,0.42361111111111116,1.4529145342064233e-7
UX1989,Powdery_mildew,S1A_510292911,0.42361111111111116,1.779346598822333e-9
UX1989,Powdery_mildew,S1A_511152083,0.41666666666666663,1.122892008783213e-12
UX1989,Powdery_mildew,S1A_511486283,0.41666666666666663,6.446548292612333e-8
UX1989,Powdery_mildew,S1A_515341817,0.4340277777777778,1.4124143516569042e-7
UX1989,Powdery_mildew,S1A_516584271,0.42708333333333337,3.812716086218224e-8
UX1989,Powdery_mildew,S1A_519799657,0.42708333333333337,5.040273778096319e-8
UX1989,Powdery_mildew,S1A_519894635,0.42708333333333337,9.217948108797262e-8
UX1989,Powdery_mildew,S1A_520792209,0.4305555555555556,5.487580742316053e-10
UX1989,Powdery_mildew,S1A_532487814,0.375,2.6494057524402995e-8
UX1989,Powdery_mildew,S1A_532489535,0.375,2.024300611584253e-9
UX1989,Powdery_mildew,S1A_536664287,0.3888888888888889,1.993883102147446e-7
UX1989,Powdery_mildew,S1A_537350548,0.3958333333333333,2.060664662849753e-11
UX1989,Powdery_mildew,S1D_269821116,0.3993055555555556,5.935201921473473e-20
UX1989,Powdery_mildew,S2A_686777849,0.38888888888888884,3.377847318653733e-8
UX1989,Powdery_mildew,S2B_657083981,0.35763888888888884,6.03659732558452e-8
UX1989,Powdery_mildew,S2B_657655801,0.35763888888888884,2.73059808340078e-10
UX1989,Powdery_mildew,S2B_688468315,0.33333333333333337,4.541765330237463e-9
UX1989,Powdery_mildew,S2B_690968260,0.33333333333333337,3.115830259802296e-8
UX1989,Powdery_mildew,S2B_700744168,0.3368055555555556,7.180433706868068e-7
UX1989,Powdery_mildew,S2B_701525480,0.3368055555555556,2.1658785329193138e-9
UX1989,Powdery_mildew,S2B_704429561,0.3368055555555556,2.4979127568954432e-8
UX1989,Powdery_mildew,S2B_704580452,0.3368055555555556,5.457120436245588e-8
UX1989,Powdery_mildew,S2B_704581413,0.3368055555555556,3.43253461045295e-9
UX1989,Powdery_mildew,S2B_707417590,0.3368055555555556,2.797496295061806e-9
UX1989,Powdery_mildew,S2B_716978331,0.32291666666666663,6.362736452373051e-7
UX1989,Powdery_mildew,S2B_720580302,0.3125,2.9812967117128545e-9
UX1989,Powdery_mildew,S2B_721294867,0.3159722222222222,4.1499547771511085e-7
UX1989,Powdery_mildew,S2B_731476100,0.30208333333333337,3.2024344086673917e-7
UX1989,Powdery_mildew,S2B_748078835,0.48263888888888884,7.720909206871276e-7
UX1989,Powdery_mildew,S4D_504072221,0.4409722222222222,1.4932518015352345e-6
UX1989,Powdery_mildew,S7A_204699973,0.3784722222222222,1.430541556319292e-12
UX1989,Powdery_mildew,S7A_693492519,0.4791666666666667,2.488281914718013e-7
UX1989,Powdery_mildew,S7A_697829646,0.4756944444444444,1.9096295681830445e-9
UX1989,Powdery_mildew,S7A_699146302,0.4618055555555556,1.2221130607203164e-7
UX1989,Powdery_mildew,S7A_704641974,0.4756944444444444,5.279721781865581e-10
UX1989,Powdery_mildew,S7A_704672438,0.48263888888888884,8.917415897316617e-20
UX1989,Powdery_mildew,S7A_704843661,0.48263888888888884,1.6237147998490292e-6
UX1989,Powdery_mildew,S7A_705224671,0.4722222222222222,1.9015870946546285e-12
UX1989,Powdery_mildew,S7A_705365587,0.4722222222222222,8.454441852032194e-15
UX1989,Powdery_mildew,S7A_705490415,0.4722222222222222,6.801821593202115e-17
UX1989,Powdery_mildew,S7A_705490490,0.5,1.1107358047728333e-17
UX1989,Powdery_mildew,S7A_705594106,0.4722222222222222,1.209148279925702e-6
UX1989,Powdery_mildew,S7A_709784712,0.4340277777777778,9.263967697019104e-10
UX1989,Powdery_mildew,S7A_709815090,0.4340277777777778,5.848417222677382e-9
UX1989,Powdery_mildew,S7A_709825018,0.4340277777777778,2.572162331458364e-22
UX1989,Powdery_mildew,S7A_709825032,0.4340277777777778,1.1750462294625866e-19
UX1989,Powdery_mildew,S7A_709845372,0.4340277777777778,4.39669259325981e-12
UX1989,Powdery_mildew,S7A_711172059,0.4340277777777778,3.3241055475720844e-25
UX1989,Powdery_mildew,S7A_711184373,0.4340277777777778,1.2293661155589336e-16
UX1989,Powdery_mildew,S7A_714342390,0.4375,1.24494076994374e-6
UX1989,Powdery_mildew,S7A_714662345,0.4375,4.8555972101331163e-20
UX1989,Powdery_mildew,S7A_716376450,0.2916666666666667,3.5110773896290416e-15
UX1989,Powdery_mildew,S7A_716405871,0.42708333333333337,5.868076056671192e-11
UX1989,Powdery_mildew,S7A_717829590,0.4305555555555556,1.7561432468074265e-6
UX1989,Powdery_mildew,S7A_720348490,0.44791666666666663,1.7365359006007033e-20
UX1989,Powdery_mildew,S7A_720843922,0.44791666666666663,2.2216060697501255e-6
UX1989,Powdery_mildew,S7A_722211697,0.45138888888888884,2.1188186602681158e-28
UX1989,Powdery_mildew,S7A_725823150,0.44791666666666663,3.131926360583767e-15
UX1989,Powdery_mildew,S7A_726681222,0.4444444444444444,8.847356579176171e-7
UX1989,Powdery_mildew,S7A_729274448,0.28125,2.6164128910659064e-18
UX1989,Powdery_mildew,S7A_729332882,0.28125,6.055724819111255e-22
UX1989,Powdery_mildew,S7A_729583195,0.45138888888888884,4.159411196163186e-18
UX1989,Powdery_mildew,S7A_730639274,0.3715277777777778,9.932241573155463e-10
UX1989,Powdery_mildew,S7A_731263878,0.45833333333333337,1.3251959594875026e-19
UX1989,Powdery_mildew,S7A_731962781,0.34375,3.035993953438896e-8
UX1989,Powdery_mildew,S7A_735406374,0.3506944444444444,1.4560816944392497e-13
UX1989,Powdery_mildew,S7B_748713164,0.36111111111111116,4.845761471035995e-13
UX1989,Powdery_mildew,S7D_638177539,0.4444444444444444,1.2468196962991838e-6
UX1991,Powdery_mildew,S1A_1158055,0.35074626865671643,1.730274486129511e-15
UX1991,Powdery_mildew,S1A_2390246,0.43781094527363185,2.1221035817696304e-16
UX1991,Powdery_mildew,S1A_3381967,0.36318407960199006,2.4490822896744633e-26
UX1991,Powdery_mildew,S1A_3452684,0.4054726368159204,1.1067546861230399e-10
UX1991,Powdery_mildew,S1A_3681123,0.4054726368159204,6.737375579580035e-9
UX1991,Powdery_mildew,S1A_3702037,0.4054726368159204,2.127007225111722e-8
